date,electronics_index,finance_index,weighted_index,ratio
2013-09-03,295.82,960.25,8088.37,0.3080656079146056
2013-09-04,294.4,964.54,8083.44,0.3052232152113961
2013-09-05,297.68,968.3,8169.1,0.307425384694826
2013-09-06,297.6,965.89,8164.2,0.3081096191077659
2013-09-09,298.66,964.9,8192.11,0.3095243030365841
2013-09-10,299.51,963.53,8208.77,0.3108465745747408
2013-09-11,298.72,969.25,8208.99,0.3081970595821511
2013-09-12,297.42,974.03,8225.36,0.3053499378869234
2013-09-13,295.88,968.85,8168.2,0.3053929916911802
2013-09-14,294.91,963.94,8142.48,0.3059422785650559
2013-09-16,299.61,975.09,8255.34,0.3072639448666277
2013-09-17,299.09,976.72,8249.78,0.3062187730362847
2013-09-18,297.21,973.95,8209.18,0.3051594024333898
2013-09-23,300.65,986.92,8292.83,0.3046346208405949
2013-09-24,301.43,985.2,8299.12,0.3059581810799837
2013-09-25,299.77,986.36,8283.9,0.3039154061397461
2013-09-26,296.25,973.2,8184.68,0.3044081381011097
2013-09-27,297.91,980.47,8230.68,0.3038440747804624
2013-09-30,295.95,969.66,8173.87,0.3052100736340573
2013-10-01,296.63,972.58,8187.02,0.3049929054679306
2013-10-02,297.09,969.15,8216.52,0.3065469741526079
2013-10-03,301.39,993.1,8359.02,0.3034840398751384
2013-10-04,300.88,994.34,8364.55,0.3025926745378844
2013-10-07,297.71,998.37,8333.66,0.2981960595771106
2013-10-08,299.14,1011.55,8375.65,0.2957243833720528
2013-10-09,297.76,1015.58,8344.73,0.2931920675869946
2013-10-11,298.16,1016.57,8349.37,0.2933000186903017
2013-10-14,294.09,1015.38,8273.96,0.2896354074336701
2013-10-15,297.97,1020.0,8367.88,0.2921274509803921
2013-10-16,296.13,1016.92,8332.18,0.2912028478149707
2013-10-17,298.1,1016.33,8374.68,0.2933102437200515
2013-10-18,302.08,1014.37,8441.19,0.2978006053018129
2013-10-21,300.93,1014.1,8419.32,0.2967458830490089
2013-10-22,301.59,1013.86,8418.27,0.2974671059120588
2013-10-23,301.41,1005.76,8393.62,0.2996838211899459
2013-10-24,301.91,1008.83,8413.72,0.2992674682553056
2013-10-25,298.77,1001.55,8346.62,0.2983076231840647
2013-10-28,301.3,1011.28,8407.83,0.2979392453128708
2013-10-29,301.2,1013.19,8420.98,0.2972788914221419
2013-10-30,303.7,1018.22,8465.06,0.2982656007542574
2013-10-31,302.88,1021.6,8450.06,0.2964761158966327
2013-11-01,300.57,1010.47,8388.18,0.2974556394549071
2013-11-04,301.25,1001.65,8354.14,0.3007537563021015
2013-11-05,297.83,993.19,8262.2,0.2998721291998509
2013-11-06,298.66,997.66,8281.97,0.2993605035783734
2013-11-07,298.59,993.68,8283.71,0.3004890910554705
2013-11-08,296.4,992.17,8229.59,0.2987391273672858
2013-11-11,293.93,990.48,8182.56,0.2967551086341976
2013-11-12,293.35,994.2,8195.26,0.2950613558640113
2013-11-13,290.08,985.9,8104.26,0.2942286235926564
2013-11-14,291.65,985.71,8134.91,0.295878098020716
2013-11-15,292.18,991.34,8177.12,0.2947323824318599
2013-11-18,291.91,1001.12,8191.46,0.2915834265622503
2013-11-19,294.86,1004.78,8260.21,0.2934572742291845
2013-11-20,292.03,1002.86,8204.46,0.2911971760764214
2013-11-21,288.1,991.18,8099.45,0.2906636534231926
2013-11-22,288.13,1001.44,8116.78,0.2877156894072535
2013-11-25,290.03,1015.36,8187.51,0.2856425307280176
2013-11-26,294.06,1012.4,8248.02,0.290458316870802
2013-11-27,296.04,1015.43,8295.88,0.2915415144323095
2013-11-28,297.93,1021.05,8362.43,0.2917878654326429
2013-11-29,300.13,1022.83,8406.83,0.2934309709335862
2013-12-02,300.23,1022.4,8414.61,0.2936521909233177
2013-12-03,299.9,1019.14,8392.55,0.2942677159173421
2013-12-04,300.49,1023.3,8418.0,0.2936480015635688
2013-12-05,298.74,1018.92,8375.54,0.2931927923683901
2013-12-06,299.38,1012.82,8367.72,0.2955905294129262
2013-12-09,301.83,1022.89,8444.62,0.2950757168414981
2013-12-10,301.69,1025.91,8443.39,0.2940706299772884
2013-12-11,300.67,1030.57,8433.77,0.2917511668300067
2013-12-12,298.25,1018.36,8361.33,0.2928728543933383
2013-12-13,297.8,1022.99,8376.94,0.2911074399554248
2013-12-16,295.82,1016.01,8313.87,0.2911585515890592
2013-12-17,298.64,1016.66,8352.93,0.2937461884995967
2013-12-18,297.45,1018.29,8349.04,0.29210735645052
2013-12-19,299.96,1026.28,8407.4,0.2922789102389211
2013-12-20,300.29,1024.07,8408.53,0.2932319079750408
2013-12-23,302.09,1031.15,8456.46,0.2929641662221791
2013-12-24,301.65,1030.09,8450.49,0.2928384898406935
2013-12-25,302.27,1033.11,8467.76,0.292582590430835
2013-12-26,303.53,1033.4,8485.89,0.2937197600154828
2013-12-27,305.41,1037.67,8535.04,0.2943228579413494
2013-12-30,308.76,1055.58,8623.43,0.2925026999374751
2013-12-31,308.62,1053.74,8611.51,0.2928805967316416
2014-01-02,308.91,1060.06,8612.54,0.29140803350753736
2014-01-03,306.68,1048.32,8546.54,0.2925442612942613
2014-01-06,305.39,1039.53,8500.01,0.2937769953729089
2014-01-07,305.67,1044.0,8512.3,0.2927873563218391
2014-01-08,308.58,1044.77,8556.01,0.2953568728045407
2014-01-09,306.32,1044.85,8514.68,0.2931712686031488
2014-01-10,307.56,1043.08,8529.35,0.29485753729340036
2014-01-13,308.98,1047.52,8566.2,0.2949633419886971
2014-01-14,309.41,1041.89,8548.14,0.2969699296470837
2014-01-15,313.03,1042.38,8602.55,0.30030315240123556
2014-01-16,314.43,1044.45,8612.11,0.3010483986787304
2014-01-17,314.63,1043.51,8596.0,0.30151124569960996
2014-01-20,316.37,1048.02,8621.56,0.30187401003797637
2014-01-21,314.45,1048.88,8599.9,0.2997959728472275
2014-01-22,315.39,1051.04,8625.3,0.30007421220885977
2014-01-23,314.35,1043.11,8595.1,0.3013584377486555
2014-01-24,314.71,1043.37,8598.31,0.3016283772774759
2014-01-27,309.24,1025.73,8462.57,0.301482846363078
2014-02-05,301.45,999.19,8264.48,0.30169437244167774
2014-02-06,304.27,1002.3,8311.01,0.30357178489474207
2014-02-07,307.63,1010.75,8387.35,0.3043581498886965
2014-02-10,306.94,1009.58,8391.95,0.3040274173418649
2014-02-11,308.36,1013.19,8430.56,0.3043456804745408
2014-02-12,312.57,1022.21,8510.87,0.3057786560491484
2014-02-13,311.52,1015.4,8467.7,0.306795351585582
2014-02-14,313.42,1022.57,8513.68,0.3065022443451304
2014-02-17,314.12,1019.67,8519.55,0.3080604509302029
2014-02-18,315.23,1027.77,8556.23,0.3067125913385291
2014-02-19,316.29,1028.95,8577.01,0.30739102969046117
2014-02-20,314.25,1021.66,8524.62,0.3075876514691776
2014-02-21,317.16,1031.71,8601.86,0.30741196654098535
2014-02-24,316.17,1014.28,8560.61,0.3117186575699018
2014-02-25,317.18,1011.71,8575.62,0.313508811813662
2014-02-26,318.58,1010.45,8600.86,0.31528526893958136
2014-02-27,320.03,1013.84,8639.58,0.3156612483232068
2014-03-03,319.26,1002.92,8601.98,0.31833047501296213
2014-03-04,317.49,995.63,8554.54,0.31888352098671197
2014-03-05,321.78,998.61,8632.93,0.3222278967765193
2014-03-06,326.29,1008.55,8713.79,0.32352387090377277
2014-03-07,326.76,1012.4,8713.96,0.32275780323982617
2014-03-10,324.77,1002.44,8665.24,0.3239794900442919
2014-03-11,327.18,997.96,8702.33,0.32784881157561424
2014-03-12,326.39,999.51,8684.73,0.3265500095046573
2014-03-13,331.1,999.38,8747.79,0.3313054093537994
2014-03-14,328.86,993.07,8687.63,0.3311549034811242
2014-03-17,329.24,992.86,8700.1,0.3316076788268235
2014-03-18,329.93,1000.2,8731.94,0.3298640271945611
2014-03-19,328.14,992.72,8689.46,0.33054637762914013
2014-03-20,324.11,979.34,8597.33,0.33094737272040353
2014-03-21,323.91,978.02,8577.17,0.33118954622604857
2014-03-24,324.92,979.59,8605.38,0.3316897885850203
2014-03-25,328.14,984.97,8689.3,0.33314720245286655
2014-03-26,331.42,987.7,8737.27,0.335547230940569
2014-03-27,332.25,989.67,8779.57,0.3357179665949256
2014-03-28,332.21,994.27,8774.64,0.33412453357739846
2014-03-31,335.33,996.17,8849.28,0.33661925173414176
2014-04-01,337.23,996.13,8873.15,0.33854015038197827
2014-04-02,339.45,995.43,8905.45,0.34100840842650915
2014-04-03,337.46,996.26,8888.54,0.3387268383755244
2014-04-07,337.03,994.43,8876.44,0.3389177719899842
2014-04-08,338.14,995.93,8888.25,0.33952185394555845
2014-04-09,340.17,998.69,8930.57,0.34061620723147323
2014-04-10,340.48,1006.86,8948.1,0.33816022088473074
2014-04-11,338.8,1005.07,8908.05,0.3370909488891321
2014-04-14,336.53,1001.18,8857.42,0.33613336263209415
2014-04-15,339.9,998.0,8916.71,0.3405811623246493
2014-04-16,340.02,996.06,8923.82,0.3413649780133727
2014-04-17,340.92,998.84,8944.16,0.34131592647471065
2014-04-18,342.87,998.5,8966.66,0.3433850776164246
2014-04-21,342.83,994.38,8951.19,0.34476759387759204
2014-04-22,344.53,995.86,8974.71,0.3459622838551603
2014-04-23,344.33,991.76,8956.92,0.3471908526256352
2014-04-24,344.29,988.05,8945.45,0.34845402560599165
2014-04-25,337.6,972.54,8774.12,0.34713225162975303
2014-04-28,340.55,968.79,8809.71,0.35152096945674505
2014-04-29,343.44,972.22,8872.11,0.35325337886486596
2014-04-30,339.15,963.21,8791.44,0.35210390257576224
2014-05-02,343.3,970.3,8867.32,0.3538081005874472
2014-05-05,344.62,964.85,8870.43,0.35717469036637817
2014-05-06,346.37,981.96,8912.39,0.3527333088924192
2014-05-07,346.07,976.72,8893.22,0.3543185355065935
2014-05-08,347.06,986.78,8930.9,0.35170960092421816
2014-05-09,345.17,982.37,8889.69,0.3513645571424209
2014-05-12,341.31,978.11,8808.61,0.3489484822770445
2014-05-13,342.35,978.65,8817.94,0.34981862770142547
2014-05-14,345.43,985.55,8875.16,0.3504946476586678
2014-05-15,346.22,987.15,8880.65,0.3507268398926202
2014-05-16,346.6,991.89,8888.45,0.34943390900200627
2014-05-19,347.09,995.29,8899.9,0.3487325302173236
2014-05-20,347.62,989.66,8887.79,0.3512519451124629
2014-05-21,346.32,983.89,8862.42,0.3519905680513066
2014-05-22,351.86,992.31,8969.63,0.3545867722788242
2014-05-23,353.61,998.96,9008.22,0.3539781372627533
2014-05-26,354.74,1001.36,9036.12,0.3542582088359831
2014-05-27,355.54,1005.05,9055.29,0.3537535445997712
2014-05-28,358.51,1018.46,9121.71,0.3520118610451073
2014-05-29,357.46,1019.29,9109.0,0.35069509168146457
2014-05-30,355.22,1022.7,9075.91,0.34733548450180896
2014-06-03,358.13,1022.88,9123.46,0.35011927107774127
2014-06-04,359.39,1015.95,9119.96,0.35374772380530534
2014-06-05,360.49,1019.42,9140.72,0.3536226481724903
2014-06-06,360.01,1020.01,9134.46,0.35294752012235175
2014-06-09,361.68,1021.29,9162.74,0.35414035190788123
2014-06-10,364.36,1030.7,9222.37,0.35350732511885125
2014-06-11,365.09,1029.72,9229.8,0.35455269393621563
2014-06-12,363.26,1028.51,9204.65,0.35319053776822784
2014-06-13,362.91,1026.78,9196.39,0.35344474960556305
2014-06-16,363.23,1027.87,9202.93,0.3533812641676477
2014-06-17,365.78,1030.46,9240.6,0.35496768433515125
2014-06-18,366.41,1032.04,9279.93,0.3550346885779621
2014-06-19,368.94,1034.49,9316.81,0.35663950352347534
2014-06-20,366.71,1031.08,9273.79,0.3556562051441207
2014-06-23,363.91,1029.88,9228.35,0.3533518468171049
2014-06-24,364.37,1029.27,9246.2,0.35400818055515076
2014-06-25,364.29,1030.88,9242.16,0.35337769672512803
2014-06-26,368.28,1033.38,9320.94,0.35638390524298896
2014-06-27,367.34,1031.71,9306.83,0.3560496651190741
2014-06-30,372.24,1037.95,9393.07,0.35862999181078087
2014-07-01,375.44,1037.05,9441.92,0.36202690323513814
2014-07-02,379.23,1038.0,9484.96,0.3653468208092486
2014-07-03,383.66,1034.04,9526.23,0.3710301342307841
2014-07-04,383.46,1034.77,9510.05,0.37057510364622087
2014-07-07,384.65,1033.58,9520.2,0.37215309893767295
2014-07-08,384.18,1043.84,9530.98,0.3680449110974862
2014-07-09,381.46,1051.25,9489.98,0.3628632580261593
2014-07-10,384.29,1067.7,9565.12,0.3599231994005807
2014-07-11,381.59,1058.29,9495.84,0.36057224390289994
2014-07-14,380.93,1079.12,9520.3,0.35300059307583964
2014-07-15,382.34,1099.69,9569.17,0.34767980067109816
2014-07-16,377.91,1091.39,9484.73,0.3462648549097939
2014-07-17,371.12,1096.99,9408.24,0.33830755066135515
2014-07-18,370.47,1096.65,9400.97,0.33781972370400765
2014-07-21,372.7,1098.67,9440.97,0.33922833971984306
2014-07-22,375.92,1101.69,9499.36,0.34122121467926547
2014-07-24,376.9,1113.44,9527.54,0.3385005029458255
2014-07-25,370.69,1118.33,9439.29,0.33146745593876586
2014-07-28,366.5,1127.51,9420.18,0.325052549423065
2014-07-29,364.59,1110.3,9391.88,0.32837071061875167
2014-07-30,366.23,1120.97,9447.02,0.3267081188613433
2014-07-31,359.81,1108.84,9315.85,0.3244922621839039
2014-08-01,358.93,1091.35,9266.51,0.3288862418106016
2014-08-04,364.88,1088.13,9330.19,0.3353275803442603
2014-08-05,357.22,1060.28,9141.44,0.33691100464028373
2014-08-06,357.71,1070.26,9143.97,0.3342271971296694
2014-08-07,356.7,1076.8,9131.44,0.3312592867756315
2014-08-08,355.04,1070.17,9085.96,0.33176037451993606
2014-08-11,358.78,1084.0,9172.91,0.3309778597785978
2014-08-12,359.11,1080.84,9163.12,0.3322508419377522
2014-08-13,361.91,1088.01,9231.31,0.33263481034181674
2014-08-14,363.54,1087.36,9230.61,0.33433269570335494
2014-08-15,363.05,1081.81,9206.81,0.3355949750880469
2014-08-18,361.0,1073.07,9141.31,0.3364179410476484
2014-08-19,364.87,1083.1,9243.78,0.3368756347521005
2014-08-20,365.82,1102.56,9288.05,0.3317914671310405
2014-08-21,363.27,1107.64,9253.38,0.32796757069083815
2014-08-22,367.48,1124.74,9380.1,0.3267243985276597
2014-08-25,367.96,1123.34,9390.62,0.327558886890879
2014-08-26,368.03,1121.57,9393.96,0.3281382347958665
2014-08-27,371.88,1130.91,9485.59,0.328832533092819
2014-08-28,372.21,1129.87,9478.37,0.32942727924451487
2014-08-29,371.41,1117.25,9436.27,0.3324323114790781
2014-09-01,375.89,1125.41,9513.06,0.3340027190090722
2014-09-02,370.15,1115.34,9399.72,0.3318718955654778
2014-09-03,371.8,1128.23,9450.35,0.329542735080613
2014-09-04,369.93,1129.54,9428.89,0.3275050020362272
2014-09-05,368.48,1130.14,9407.94,0.32604810023536906
2014-09-09,369.7,1135.65,9434.77,0.32554043939594063
2014-09-10,367.08,1128.8,9357.61,0.3251948972360028
2014-09-11,365.37,1125.79,9322.95,0.32454543032004196
2014-09-12,359.98,1117.79,9223.18,0.3220461804095582
2014-09-15,360.16,1110.46,9217.46,0.3243340597590188
2014-09-16,356.57,1100.03,9133.4,0.3241457051171332
2014-09-17,360.39,1103.66,9195.17,0.3265407824873602
2014-09-18,362.1,1111.28,9237.03,0.3258404722482183
2014-09-19,362.47,1111.3,9240.45,0.32616755151624227
2014-09-22,357.11,1107.06,9134.65,0.32257510884685564
2014-09-23,355.29,1099.21,9084.9,0.323223042002893
2014-09-24,354.94,1098.37,9098.49,0.3231515791582072
2014-09-25,350.97,1089.09,9011.59,0.32225986833044107
2014-09-26,349.46,1085.31,8989.82,0.3219909518939289
2014-09-29,348.81,1080.91,8960.76,0.3227003173252167
2014-09-30,348.75,1077.12,8966.92,0.32378008021390375
2014-10-01,351.38,1071.51,8990.26,0.3279297440061222
2014-10-02,351.69,1068.46,8975.19,0.3291559815060929
2014-10-03,357.83,1091.96,9106.28,0.3276951536686325
2014-10-06,358.22,1086.98,9095.14,0.32955528160591735
2014-10-07,355.15,1085.95,9040.81,0.3270408398176711
2014-10-08,350.39,1082.78,8955.18,0.3236022091283548
2014-10-09,350.24,1093.11,8966.44,0.3204069123875914
2014-10-13,338.79,1065.82,8711.39,0.3178679326715581
2014-10-14,341.76,1077.68,8768.39,0.31712567738104075
2014-10-15,338.36,1061.25,8655.51,0.31883156654888106
2014-10-16,338.11,1052.4,8633.69,0.3212751805397187
2014-10-17,334.45,1036.58,8512.88,0.32264755252850724
2014-10-20,340.68,1055.64,8663.14,0.32272365579174717
2014-10-21,340.01,1056.91,8654.64,0.32170194245489203
2014-10-22,344.29,1062.97,8748.83,0.32389437143099054
2014-10-23,342.94,1064.87,8731.07,0.32204870078037695
2014-10-24,339.31,1057.17,8646.01,0.32096067803664496
2014-10-27,339.07,1062.96,8627.78,0.3189866034469782
2014-10-28,343.97,1090.0,8773.55,0.3155688073394496
2014-10-29,349.21,1101.28,8903.68,0.3170946534941159
2014-10-30,347.93,1097.12,8888.07,0.3171303047980167
2014-10-31,352.1,1105.37,8974.76,0.3185358748654297
2014-11-03,354.36,1104.61,9004.86,0.32080100669014405
2014-11-04,354.25,1101.67,8989.18,0.32155727214138535
2014-11-05,352.69,1098.29,8962.6,0.3211264784346575
2014-11-06,349.04,1090.16,8891.02,0.3201731855874367
2014-11-07,350.88,1089.53,8912.62,0.32204712123576223
2014-11-10,356.51,1106.04,9049.98,0.3223301146432317
2014-11-11,355.89,1102.97,9034.14,0.32266516768361786
2014-11-12,351.94,1086.35,8918.95,0.32396557278961663
2014-11-13,354.93,1094.34,8980.67,0.3243324743681123
2014-11-14,355.52,1096.05,8982.88,0.324364764381187
2014-11-17,351.39,1084.4,8884.39,0.3240409443009959
2014-11-18,348.35,1085.2,8859.07,0.3210007371913012
2014-11-19,353.82,1093.24,8963.24,0.3236434817606381
2014-11-20,359.52,1099.74,9078.87,0.3269136341317038
2014-11-21,360.93,1095.78,9091.53,0.3293818102173794
2014-11-24,360.81,1100.55,9122.33,0.32784516832492844
2014-11-25,361.69,1094.19,9116.24,0.33055502243668833
2014-11-26,362.45,1092.78,9122.39,0.33167700726587235
2014-11-27,364.63,1095.3,9165.31,0.33290422715237833
2014-11-28,365.46,1098.78,9187.15,0.3326052530988915
2014-12-01,363.88,1074.48,9117.71,0.33865683865683865
2014-12-02,359.59,1056.35,9034.79,0.34040800870923466
2014-12-03,364.99,1075.51,9175.26,0.33936458052458834
2014-12-04,367.53,1082.83,9225.11,0.339416159507956
2014-12-05,365.36,1085.7,9206.57,0.3365202173712812
2014-12-08,363.47,1087.43,9187.29,0.3342468020930083
2014-12-09,361.3,1079.27,9128.9,0.3347633122388281
2014-12-10,357.48,1066.08,9032.16,0.33532192705988295
2014-12-11,357.25,1062.27,9013.07,0.3363080949287846
2014-12-12,358.57,1064.9,9027.33,0.3367170626349892
2014-12-15,357.96,1056.62,8985.63,0.3387783687607655
2014-12-16,355.03,1053.55,8950.91,0.3369844810402923
2014-12-17,350.3,1038.53,8828.36,0.3373036888679191
2014-12-18,352.47,1038.49,8878.63,0.3394062533100945
2014-12-19,358.2,1054.52,8999.52,0.3396806129803133
2014-12-22,362.81,1065.34,9095.0,0.3405579439427789
2014-12-23,361.95,1067.63,9097.71,0.3390219458051946
2014-12-24,364.7,1074.74,9186.18,0.339337886372518
2014-12-25,363.54,1071.03,9158.7,0.33943026805971827
2014-12-26,366.0,1076.18,9214.07,0.3400918062034232
2014-12-27,366.07,1077.22,9218.5,0.33982844729953027
2014-12-29,369.62,1081.29,9286.28,0.3418324408807998
2014-12-30,368.98,1081.41,9268.43,0.34120268908184687
2014-12-31,370.33,1082.86,9307.26,0.34199250133904663
2025-03-20,1210.14,2149.42,22377.26,0.5630076950991431
2025-03-21,1200.18,2138.81,22209.1,0.5611438136159828
2025-03-24,1193.21,2145.78,22106.64,0.5560728499659797
2025-03-25,1207.7,2144.81,22273.19,0.563080179596328
2025-03-26,1204.55,2154.47,22260.29,0.5590934197273576
2025-03-27,1181.79,2155.18,21951.76,0.5483486298128231
2025-03-28,1163.45,2130.38,21602.89,0.5461232268421596
2025-03-31,1109.0,2077.27,20695.9,0.5338737862675531
2025-04-01,1146.28,2100.62,21280.17,0.5456865116013367
2025-04-02,1145.67,2109.23,21298.22,0.5431697823376304
2025-04-07,1034.41,1900.64,19232.35,0.5442429918343294
2025-04-08,982.21,1910.69,18459.95,0.5140603656270771
2025-04-09,928.34,1803.56,17391.76,0.5147264299496551
2025-04-10,1016.97,1954.4,19000.03,0.5203489562013918
2025-04-11,1053.58,1950.7,19528.77,0.540103552570872
2025-04-14,1048.19,1955.01,19513.09,0.5361558252898962
2025-04-15,1065.49,1983.03,19857.67,0.5373040246491481
2025-04-16,1041.31,1960.2,19468.0,0.5312264054688297
2025-04-17,1034.62,1943.88,19338.73,0.5322447887729694
2025-04-18,1038.67,1943.58,19395.03,0.5344107265973101
2025-04-21,1022.07,1941.93,19106.2,0.52631660255519
2025-04-22,1001.4,1914.8,18793.43,0.5229789011907249
2025-04-23,1058.21,1940.99,19639.14,0.5451908562125514
2025-04-24,1047.58,1929.14,19478.81,0.543029536477394
2025-04-25,1074.96,1949.09,19872.73,0.5515189139547174
2025-04-28,1085.53,1957.73,20034.41,0.5544840197575763
2025-04-29,1093.99,1986.88,20232.63,0.550606981800612
2025-04-30,1092.33,2022.75,20235.03,0.5400222469410456
2025-05-02,1129.33,2030.13,20787.64,0.556284572909124
2025-05-05,1113.08,1981.35,20532.99,0.5617785853079971
2025-05-06,1107.48,2005.33,20522.59,0.552268205233054
2025-05-07,1110.9,2002.05,20546.49,0.5548812467221099
2025-05-08,1110.47,1999.51,20543.4,0.5553710659111483
2025-05-09,1135.59,2015.45,20915.04,0.5634424074028133
2025-05-12,1148.86,2027.96,21129.54,0.5665101875776642
2025-05-13,1162.31,2037.43,21330.14,0.5704784949666982
2025-05-14,1192.99,2056.19,21782.87,0.5801944372844922
2025-05-15,1188.68,2068.33,21730.25,0.5747051969463287
2025-05-16,1191.17,2100.44,21843.69,0.567104987526423
2025-05-19,1170.56,2076.75,21523.83,0.5636499337907789
2025-05-20,1169.58,2087.64,21526.03,0.5602402713111456
2025-05-21,1186.58,2111.03,21803.91,0.562085806454669
2025-05-22,1177.85,2108.37,21670.96,0.5586543158933204
2025-05-23,1176.36,2115.49,21652.24,0.5560697521614378
2025-05-26,1170.29,2096.69,21536.57,0.5581607199919874
2025-05-27,1158.86,2077.57,21336.54,0.5577958865405256
2025-05-28,1162.86,2067.72,21357.72,0.5623875573095003
2025-05-29,1164.91,2050.68,21347.3,0.5680603507129344
2025-06-02,1142.36,2056.88,21002.71,0.5553848547314378
2025-06-03,1148.69,2092.53,21126.93,0.548947924283045
2025-06-04,1182.99,2115.46,21618.09,0.559211708091857
2025-06-05,1189.14,2110.73,21674.43,0.5633785467587044
2025-06-06,1186.28,2126.73,21660.66,0.5577953007669051
2025-06-09,1195.23,2143.65,21790.29,0.5575676999510181
2025-06-10,1229.68,2136.43,22242.14,0.5755770139906293
2025-06-11,1245.56,2148.44,22470.1,0.5797508890171473
2025-06-12,1232.46,2145.65,22287.82,0.5743993661594389
2025-06-13,1217.72,2147.83,22072.95,0.5669536229589865
2025-06-16,1215.61,2143.68,22049.9,0.5670669129720853
2025-06-17,1229.02,2138.05,22211.59,0.5748322069175182
2025-06-18,1238.03,2157.35,22356.73,0.5738660857070017
2025-06-19,1218.84,2141.67,22003.5,0.5691072854361315
2025-06-20,1227.25,2123.45,22045.74,0.577950976006028
2025-06-23,1205.04,2114.63,21732.02,0.569858556816086
2025-06-24,1234.4,2138.18,22188.76,0.5773134160828369
2025-06-25,1252.9,2147.5,22430.61,0.5834225844004657
2025-06-26,1253.88,2157.97,22492.34,0.5810460757100424
2025-06-27,1258.16,2167.65,22580.08,0.5804258067492446
2025-06-30,1239.58,2135.75,22256.02,0.5803956455577666
2025-07-01,1260.14,2131.9,22553.72,0.5910877620901543
2025-07-02,1260.93,2125.65,22577.74,0.5931973749206125
2025-07-03,1268.31,2134.46,22712.97,0.5942064971936696
2025-07-04,1260.27,2117.41,22547.5,0.5951941286760712
2025-07-07,1252.18,2137.41,22428.72,0.5858398716203256
2025-07-08,1250.58,2133.97,22362.27,0.5860344803347751
2025-07-09,1265.95,2118.72,22527.01,0.5975069853496452
2025-07-10,1276.78,2147.56,22693.25,0.5945258805341876
2025-07-11,1278.65,2164.82,22751.03,0.5906495690172855
2025-07-14,1267.67,2163.27,22614.97,0.58599712472322
2025-07-15,1285.33,2165.1,22835.94,0.5936584915246409
2025-07-16,1300.91,2174.05,23042.9,0.5983809020031738
2025-07-17,1303.07,2171.99,23113.28,0.5999429094977418
2025-07-18,1324.79,2165.1,23383.13,0.6118839776453744
2025-07-21,1321.98,2149.35,23340.56,0.6150603670877243
2025-07-22,1299.5,2141.66,22987.92,0.6067723168009862
2025-07-23,1316.43,2158.85,23318.67,0.609782986312157
2025-07-24,1321.81,2146.7,23373.73,0.615740438813062
2025-07-25,1321.62,2140.04,23364.38,0.6175678959271789
2025-07-28,1326.1,2125.1,23412.98,0.6240176932850219
2025-07-29,1314.31,2110.55,23201.52,0.6227334107223235
2025-07-30,1328.97,2124.06,23461.72,0.6256744159769498
2025-07-31,1339.41,2107.17,23542.52,0.6356440154330215
2025-08-01,1330.47,2120.47,23434.38,0.6274410861742916
2025-08-04,1323.81,2154.44,23378.94,0.6144566569502979
2025-08-05,1344.94,2160.24,23660.59,0.6225882309373033
2025-08-06,1326.12,2173.48,23447.36,0.6101367392384562
2025-08-07,1370.57,2159.57,24003.77,0.6346494904078126
2025-08-08,1371.84,2161.82,24021.26,0.6345764217187368
2025-08-11,1380.13,2169.88,24135.5,0.6360397810017144
2025-08-12,1379.94,2170.22,24158.36,0.6358525863737318
2025-08-13,1395.54,2177.73,24370.02,0.6408232425507294
2025-08-14,1380.94,2202.41,24238.1,0.6270131356105358
2025-08-15,1388.17,2189.35,24334.48,0.6340557699773907
2025-08-18,1396.69,2196.53,24482.52,0.6358620187295415
2025-08-19,1390.48,2185.37,24353.5,0.6362675427959568
2025-08-20,1338.4,2167.98,23625.44,0.6173488685319976
2025-08-21,1358.51,2181.46,23962.13,0.6227526518936859
2025-08-22,1345.89,2165.99,23764.47,0.621374059898707
2025-08-25,1382.55,2175.21,24277.38,0.6355938047360944
2025-08-26,1389.72,2139.46,24305.1,0.6495657782805007
2025-08-27,1406.62,2132.59,24519.9,0.6595829484335948
2025-08-28,1385.2,2131.59,24236.45,0.6498435440211298
2025-08-29,1386.62,2114.59,24233.1,0.6557394104767353
2025-09-01,1375.13,2134.49,24071.73,0.6442428870596725
2025-09-02,1368.9,2162.69,24016.78,0.6329617282180988
2025-09-03,1374.08,2161.37,24100.3,0.635744921045448
2025-09-04,1375.74,2172.39,24179.85,0.6332840788256253
2025-09-05,1400.19,2179.74,24494.58,0.6423656032370834
2025-09-08,1404.62,2167.35,24547.38,0.6480817588299075
2025-09-09,1426.86,2183.59,24855.18,0.6534468467065703
2025-09-10,1453.11,2195.56,25192.59,0.6618402594326732
2025-09-11,1460.94,2188.18,25215.71,0.6676507417122907
2025-09-12,1477.33,2211.12,25474.64,0.6681365100039799
2025-09-15,1469.81,2207.0,25357.16,0.6659764386044404
2025-09-16,1491.37,2209.37,25629.64,0.6750204809515835
2025-09-17,1477.7,2196.19,25438.25,0.6728470669659729
2025-09-18,1502.83,2200.88,25769.36,0.6828314128893896
2025-09-19,1487.49,2205.18,25578.37,0.6745435746741764
2025-09-22,1509.4,2210.89,25880.6,0.682711487229125
2025-09-23,1539.33,2212.13,26247.37,0.6958587424789682
2025-09-24,1534.63,2218.78,26196.73,0.6916548733988949
2025-09-25,1520.84,2203.76,26023.85,0.6901114458924745
2025-09-26,1490.4,2199.83,25580.32,0.6775068982603202
